id,title,original_language,release_date,vote_average,vote_count,popularity,genre_ids,Genres
11704,The Secret of NIMH,en,6/17/82,7.436,807,19.164,"[10751, 16, 14, 12]","['Family', 'Animation', 'Fantasy', 'Adventure']"
11562,Crimes and Misdemeanors,en,10/13/89,7.436,854,12.44,"[35, 18, 80]","['Comedy', 'Drama', 'Crime']"
11421,C.R.A.Z.Y.,fr,5/27/05,7.4,446,7.774,"[35, 18]","['Comedy', 'Drama']"
10435,Chaplin,en,12/17/92,7.436,1057,21.422,[18],['Drama']
736069,Justice Society: World War II,en,4/27/21,7.435,545,12.826,"[16, 10752, 878]","['Animation', 'War', 'Science Fiction']"
382748,Stargirl,en,3/10/20,7.435,549,9.419,"[35, 18, 10749, 10751]","['Comedy', 'Drama', 'Romance', 'Family']"
364433,They Call Me Jeeg,it,2/25/16,7.435,2456,10.702,"[18, 28, 35]","['Drama', 'Action', 'Comedy']"
319373,Sweet Bean,ja,5/30/15,7.435,533,8.146,[18],['Drama']
129670,Nebraska,en,9/21/13,7.435,1737,13.921,"[18, 12]","['Drama', 'Adventure']"
11349,Cape Fear,en,4/12/62,7.435,567,13.77,[53],['Thriller']
771,Home Alone,en,11/16/90,7.435,11071,2.708,"[35, 10751]","['Comedy', 'Family']"
165213,New World,ko,2/21/13,7.434,446,14.005,"[53, 80, 18]","['Thriller', 'Crime', 'Drama']"
660000,Lost Illusions,fr,10/20/21,7.433,477,10.903,"[18, 10749, 36]","['Drama', 'Romance', 'History']"
51828,One Day,en,3/2/11,7.433,4205,36.466,"[18, 10749]","['Drama', 'Romance']"
11829,Trinity Is Still My Name,it,10/21/71,7.433,885,17.291,"[35, 37]","['Comedy', 'Western']"
1895,Star Wars: Episode III - Revenge of the Sith,en,5/17/05,7.433,13559,43.734,"[12, 28, 878]","['Adventure', 'Action', 'Science Fiction']"
11190,The Return,ru,6/25/03,7.432,550,8.918,[18],['Drama']
11030,Zelig,en,7/15/83,7.432,844,9.92,[35],['Comedy']
7294,The Man Without a Past,fi,3/1/02,7.432,354,8.221,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
353081,Mission: Impossible - Fallout,en,7/13/18,7.431,8099,46.44,"[28, 12]","['Action', 'Adventure']"
11167,Peeping Tom,en,5/16/60,7.4,775,13.62,"[53, 27, 18]","['Thriller', 'Horror', 'Drama']"
2503,The Bourne Ultimatum,en,8/3/07,7.431,7551,30.877,"[28, 18, 9648, 53]","['Action', 'Drama', 'Mystery', 'Thriller']"
350312,Bāhubali 2: The Conclusion,te,4/27/17,7.43,722,20.859,"[28, 12, 14]","['Action', 'Adventure', 'Fantasy']"
166666,3096 Days,de,2/21/13,7.4,877,44.601,[18],['Drama']
39486,Secretariat,en,8/20/10,7.4,585,20.356,[18],['Drama']
4584,Sense and Sensibility,en,12/13/95,7.43,1643,16.034,"[18, 10749]","['Drama', 'Romance']"
2767,The Lovers on the Bridge,fr,10/16/91,7.43,307,10.143,"[18, 10749]","['Drama', 'Romance']"
340666,Nocturnal Animals,en,11/4/16,7.428,7641,28.116,"[18, 53]","['Drama', 'Thriller']"
190859,American Sniper,en,12/25/14,7.428,12705,87.224,"[10752, 28]","['War', 'Action']"
13475,Star Trek,en,5/6/09,7.4,9757,47.918,"[878, 28, 12]","['Science Fiction', 'Action', 'Adventure']"
11615,The Life of David Gale,en,2/21/03,7.429,1982,19.243,"[18, 53, 80]","['Drama', 'Thriller', 'Crime']"
1653,The Motorcycle Diaries,es,2/6/04,7.4,1251,17.068,[18],['Drama']
839,Duel,en,11/13/71,7.428,1818,17.859,"[28, 53, 10770]","['Action', 'Thriller', 'TV Movie']"
644583,The Mauritanian,en,2/12/21,7.427,1068,9.535,"[18, 53]","['Drama', 'Thriller']"
292011,Richard Jewell,en,12/13/19,7.427,2457,19.737,[18],['Drama']
109689,I Want You,es,6/22/12,7.427,1860,47.709,"[18, 10749]","['Drama', 'Romance']"
101299,The Hunger Games: Catching Fire,en,11/15/13,7.427,17157,60.006,"[12, 28, 878]","['Adventure', 'Action', 'Science Fiction']"
565310,The Farewell,en,7/12/19,7.4,1376,10.487,"[35, 18]","['Comedy', 'Drama']"
429617,Spider-Man: Far From Home,en,6/28/19,7.426,15476,93.959,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']"
2690,Irma la Douce,en,6/5/63,7.4,405,10.966,[10749],['Romance']
686,Contact,en,7/11/97,7.4,4387,29.878,"[18, 878, 9648]","['Drama', 'Science Fiction', 'Mystery']"
284052,Doctor Strange,en,10/25/16,7.425,21926,59.134,"[28, 12, 14]","['Action', 'Adventure', 'Fantasy']"
250219,I Can Quit Whenever I Want,it,2/6/14,7.425,1778,5.65,[35],['Comedy']
42994,Memories,ja,12/23/95,7.425,435,15.424,"[14, 16, 878]","['Fantasy', 'Animation', 'Science Fiction']"
14257,Delusions of Grandeur,fr,12/8/71,7.425,666,13.726,"[35, 36]","['Comedy', 'History']"
13689,Peaceful Warrior,en,3/30/06,7.4,393,19.496,[18],['Drama']
146,"Crouching Tiger, Hidden Dragon",zh,7/6/00,7.425,3149,25.385,"[12, 18, 28, 10749]","['Adventure', 'Drama', 'Action', 'Romance']"
6916,"Watch Out, We're Mad",it,3/29/74,7.424,790,13.112,"[28, 35]","['Action', 'Comedy']"
736074,"Batman: The Long Halloween, Part Two",en,7/26/21,7.423,499,17.878,"[16, 9648, 28, 80]","['Animation', 'Mystery', 'Action', 'Crime']"
484747,Little Tickles,fr,11/14/18,7.423,324,9.375,"[18, 35]","['Drama', 'Comedy']"
9918,Glory Road,en,1/13/06,7.423,711,9.946,"[18, 36]","['Drama', 'History']"
9454,EverAfter,en,7/31/98,7.423,1426,18.578,"[18, 10749, 35]","['Drama', 'Romance', 'Comedy']"
1523,The Last King of Scotland,en,1/12/06,7.423,2075,19.813,[18],['Drama']
638449,The Last Letter from Your Lover,en,7/23/21,7.4,590,20.578,"[18, 10749]","['Drama', 'Romance']"
290542,You're Not You,en,10/10/14,7.422,783,17.345,[18],['Drama']
271706,Big Fish & Begonia,zh,7/8/16,7.422,434,9.148,"[16, 12, 14]","['Animation', 'Adventure', 'Fantasy']"
11031,This Is Spinal Tap,en,3/2/84,7.422,1384,12.917,"[10402, 35]","['Music', 'Comedy']"
10400,The Hurricane,en,9/17/99,7.4,1357,23.742,[18],['Drama']
507505,El Angel,es,8/9/18,7.421,541,9.274,"[18, 80]","['Drama', 'Crime']"
8094,The Magdalene Sisters,en,8/30/02,7.4,391,7.668,"[18, 36]","['Drama', 'History']"
4232,Scream,en,12/20/96,7.421,6827,67.873,"[80, 27, 9648]","['Crime', 'Horror', 'Mystery']"
626,Un Chien Andalou,fr,6/5/29,7.4,1269,11.424,"[27, 14]","['Horror', 'Fantasy']"
10867,Malena,it,3/16/00,7.42,2197,62.7,[18],['Drama']
9461,Enter the Dragon,en,8/17/73,7.4,1853,23.24,[28],['Action']
9028,The Great Silence,it,2/21/68,7.42,381,10.884,"[37, 18]","['Western', 'Drama']"
176,Saw,en,10/1/04,7.4,9078,68.66,"[27, 9648, 80]","['Horror', 'Mystery', 'Crime']"
487670,The Death of Superman,en,7/24/18,7.419,732,15.723,"[878, 16, 28, 18]","['Science Fiction', 'Animation', 'Action', 'Drama']"
137106,The Lego Movie,en,2/6/14,7.419,7726,44.989,"[16, 10751, 12, 35, 14]","['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']"
14736,Love & Basketball,en,4/21/00,7.4,419,11.364,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
4024,Last Year at Marienbad,fr,5/25/61,7.4,477,11.381,"[18, 10749]","['Drama', 'Romance']"
395991,Only the Brave,en,9/22/17,7.418,1552,23.227,"[18, 28]","['Drama', 'Action']"
290762,Miss You Already,en,9/12/15,7.4,659,11.183,"[35, 18]","['Comedy', 'Drama']"
10747,The Outlaw Josey Wales,en,6/30/76,7.418,1119,20.452,[37],['Western']
242,The Godfather Part III,en,12/25/90,7.4,6117,47.391,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
394117,The Florida Project,en,10/6/17,7.417,2694,18.215,[18],['Drama']
26963,The Secret of Kells,en,2/9/09,7.417,672,10.457,"[16, 10751, 14]","['Animation', 'Family', 'Fantasy']"
11481,Repulsion,en,6/1/65,7.416,973,15.297,"[18, 53, 27]","['Drama', 'Thriller', 'Horror']"
1407,La Vie en Rose,fr,2/14/07,7.418,1579,14.075,"[10402, 18]","['Music', 'Drama']"
1391,Y Tu Mamá También,es,6/8/01,7.417,1472,32.423,"[18, 10749]","['Drama', 'Romance']"
853,Enemy at the Gates,en,2/28/01,7.417,3542,23.448,"[18, 10752, 36, 10749]","['Drama', 'War', 'History', 'Romance']"
876716,Ciao Alberto,en,11/11/21,7.416,655,21.129,"[16, 35, 10751, 14]","['Animation', 'Comedy', 'Family', 'Fantasy']"
11481,Repulsion,en,6/1/65,7.416,973,15.297,"[18, 53, 27]","['Drama', 'Thriller', 'Horror']"
16305,Sullivan's Travels,en,11/30/41,7.4,448,8.644,"[35, 10749, 12]","['Comedy', 'Romance', 'Adventure']"
5123,August Rush,en,11/21/07,7.4,2641,21.235,"[10751, 18, 10402]","['Family', 'Drama', 'Music']"
1360,Frida,en,8/29/02,7.415,1988,13.906,"[18, 10749]","['Drama', 'Romance']"
758866,Drive My Car,ja,8/18/21,7.414,1220,15.181,[18],['Drama']
874300,South Park: Post COVID: The Return of COVID,en,12/16/21,7.413,393,9.056,"[16, 35, 10770]","['Animation', 'Comedy', 'TV Movie']"
813258,Monster Pets: A Hotel Transylvania Short,en,4/2/21,7.413,393,37.612,"[16, 35, 14]","['Animation', 'Comedy', 'Fantasy']"
380225,Like Crazy,it,5/17/16,7.413,864,6.371,"[18, 35]","['Drama', 'Comedy']"
217993,Justice League: War,en,1/21/14,7.4,1061,19.514,"[16, 28]","['Animation', 'Action']"
492,Being John Malkovich,en,10/29/99,7.4,4291,20.22,"[35, 18, 14]","['Comedy', 'Drama', 'Fantasy']"
516486,Greyhound,en,7/9/20,7.411,2842,36.273,"[10752, 28, 18]","['War', 'Action', 'Drama']"
312221,Creed,en,11/25/15,7.411,7340,59.115,"[28, 18]","['Action', 'Drama']"
13754,Tekkonkinkreet,ja,10/21/06,7.411,355,12.889,"[28, 12, 16]","['Action', 'Adventure', 'Animation']"
1847,The Long Goodbye,en,3/8/73,7.4,616,13.298,"[9648, 80, 53]","['Mystery', 'Crime', 'Thriller']"
639,When Harry Met Sally...,en,7/21/89,7.411,4014,19.136,"[35, 10749, 18]","['Comedy', 'Romance', 'Drama']"
1151534,Nowhere,es,9/29/23,7.41,1304,72.895,"[53, 18]","['Thriller', 'Drama']"
94329,The Raid,id,3/22/12,7.41,3378,27.846,"[28, 53, 80]","['Action', 'Thriller', 'Crime']"
7249,Futurama: Bender's Big Score,en,11/27/07,7.41,665,12.598,"[16, 35, 878, 10770]","['Animation', 'Comedy', 'Science Fiction', 'TV Movie']"
13189,A Christmas Carol,en,10/9/84,7.409,349,18.491,"[18, 14, 10770, 10751]","['Drama', 'Fantasy', 'TV Movie', 'Family']"
4203,Women on the Verge of a Nervous Breakdown,es,3/25/88,7.4,873,17.243,"[35, 18]","['Comedy', 'Drama']"
2786,Pierrot le Fou,fr,11/5/65,7.4,834,10.529,"[18, 10749, 80]","['Drama', 'Romance', 'Crime']"
637534,The Stronghold,fr,8/18/21,7.408,1249,14.624,"[53, 28, 80]","['Thriller', 'Action', 'Crime']"
375785,Then Came You,en,12/5/18,7.408,471,9.932,"[35, 18]","['Comedy', 'Drama']"
11471,A Better Tomorrow,zh,8/2/86,7.4,500,17.126,"[28, 80, 18]","['Action', 'Crime', 'Drama']"
9426,The Fly,en,8/15/86,7.408,4334,27.605,"[27, 878]","['Horror', 'Science Fiction']"
432836,Memoir of a Murderer,ko,9/7/17,7.407,301,10.502,"[80, 9648, 53]","['Crime', 'Mystery', 'Thriller']"
18333,Hour of the Wolf,sv,2/19/68,7.407,479,9.847,"[18, 27]","['Drama', 'Horror']"
12207,The Legend of Drunken Master,cn,2/3/94,7.407,937,25.559,"[28, 35]","['Action', 'Comedy']"
11661,Joyeux Noel,fr,11/9/05,7.407,843,13.794,"[18, 10752, 10749, 36]","['Drama', 'War', 'Romance', 'History']"
3085,His Girl Friday,en,1/18/40,7.407,814,9.132,"[35, 10749]","['Comedy', 'Romance']"
226,Boys Don't Cry,en,9/2/99,7.407,1299,12.209,"[80, 18]","['Crime', 'Drama']"
26638,Red Desert,it,9/4/64,7.4,441,6.166,[18],['Drama']
265180,Leviathan,ru,9/24/14,7.405,829,8.571,"[18, 80]","['Drama', 'Crime']"
11545,Rushmore,en,12/11/98,7.405,2440,16.443,"[35, 18]","['Comedy', 'Drama']"
10437,The Muppet Christmas Carol,en,12/10/92,7.4,944,15.659,"[10402, 35, 10751, 14, 18]","['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']"
20558,Scooby-Doo! in Where's My Mummy?,en,5/13/05,7.404,390,15.177,"[9648, 16, 10751, 12, 35, 14]","['Mystery', 'Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']"
13403,Hedwig and the Angry Inch,en,7/20/01,7.404,369,10.31,"[35, 10402, 18]","['Comedy', 'Music', 'Drama']"
3110,Shane,en,4/23/53,7.4,584,14.825,"[18, 37]","['Drama', 'Western']"
823,Jin-Roh: The Wolf Brigade,ja,11/17/99,7.404,472,14.784,"[16, 18, 10749, 53, 878]","['Animation', 'Drama', 'Romance', 'Thriller', 'Science Fiction']"
794,The Omen,en,6/25/76,7.4,2073,34.122,"[27, 53]","['Horror', 'Thriller']"
481432,Happy as Lazzaro,it,5/31/18,7.403,680,8.564,"[18, 14]","['Drama', 'Fantasy']"
463257,The Peanut Butter Falcon,en,8/9/19,7.403,1355,13.198,"[12, 35, 18]","['Adventure', 'Comedy', 'Drama']"
447332,A Quiet Place,en,4/3/18,7.4,13992,73.437,"[27, 18, 878]","['Horror', 'Drama', 'Science Fiction']"
37135,Tarzan,en,6/18/99,7.403,6650,65.184,"[10751, 12, 16, 18]","['Family', 'Adventure', 'Animation', 'Drama']"
18988,The Lion in Winter,en,10/30/68,7.403,335,20.413,"[18, 36]","['Drama', 'History']"
11236,The Secret Garden,en,8/13/93,7.403,875,21.584,"[18, 10751, 14]","['Drama', 'Family', 'Fantasy']"
2292,Clerks,en,10/19/94,7.403,2449,9.801,[35],['Comedy']
76589,Justice League: Doom,en,2/28/12,7.402,846,20.588,"[28, 16, 878]","['Action', 'Animation', 'Science Fiction']"
10784,Cabaret,en,2/13/72,7.4,865,12.839,"[10402, 18, 10749]","['Music', 'Drama', 'Romance']"
4174,Spellbound,en,11/8/45,7.402,864,8.893,"[53, 9648, 10749]","['Thriller', 'Mystery', 'Romance']"
809107,Z-O-M-B-I-E-S 3,en,7/9/22,7.4,385,24.786,"[10402, 14, 35, 878, 10751, 10770]","['Music', 'Fantasy', 'Comedy', 'Science Fiction', 'Family', 'TV Movie']"
484751,Through the Fire,fr,11/28/18,7.4,657,5.417,[18],['Drama']
273895,Selma,en,12/25/14,7.4,2160,12.392,"[36, 18]","['History', 'Drama']"
87827,Life of Pi,en,11/20/12,7.4,12930,42.705,"[12, 18]","['Adventure', 'Drama']"
1359,American Psycho,en,4/13/00,7.4,10801,55.87,"[53, 18, 80]","['Thriller', 'Drama', 'Crime']"
814,An American Werewolf in London,en,8/21/81,7.4,2361,26.801,"[35, 27]","['Comedy', 'Horror']"
843527,The Idea of You,en,5/2/24,7.398,1352,145.852,"[10749, 18, 35]","['Romance', 'Drama', 'Comedy']"
273481,Sicario,en,9/17/15,7.399,8443,51.641,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
3009,The Trial,en,12/21/62,7.399,481,8.989,"[80, 18, 9648]","['Crime', 'Drama', 'Mystery']"
760,The Mad Adventures of Rabbi Jacob,fr,10/17/73,7.399,952,8.949,[35],['Comedy']
388,Inside Man,en,3/17/06,7.399,5691,21.083,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
673595,"Maggie Simpson in ""Playdate with Destiny""",en,2/29/20,7.397,348,8.395,"[16, 35, 10751, 10749]","['Animation', 'Comedy', 'Family', 'Romance']"
575,The Experiment,de,3/7/01,7.397,1061,11.181,"[18, 53]","['Drama', 'Thriller']"
615777,Babylon,en,12/22/22,7.397,2974,38.838,"[18, 35]","['Drama', 'Comedy']"
508570,The One and Only Ivan,en,8/21/20,7.396,577,12.887,"[10751, 35, 18]","['Family', 'Comedy', 'Drama']"
10474,The Basketball Diaries,en,4/21/95,7.397,1954,26.948,"[18, 80]","['Drama', 'Crime']"
831405,Injustice,en,10/9/21,7.395,764,16.992,"[16, 878, 14, 28]","['Animation', 'Science Fiction', 'Fantasy', 'Action']"
533444,Waves,en,11/15/19,7.395,665,23.487,"[10749, 18]","['Romance', 'Drama']"
274109,Palm Trees in the Snow,es,12/25/15,7.395,524,11.288,"[18, 36, 10749]","['Drama', 'History', 'Romance']"
258893,Scooby-Doo! WrestleMania Mystery,en,3/11/14,7.395,311,10.345,"[16, 35, 10751, 9648]","['Animation', 'Comedy', 'Family', 'Mystery']"
111969,Stuck in Love,en,6/14/13,7.395,1883,34.691,"[18, 35]","['Drama', 'Comedy']"
13188,Scrooge,en,11/28/51,7.4,301,11.693,"[14, 18]","['Fantasy', 'Drama']"
6003,Romeo and Juliet,en,4/2/68,7.4,658,18.185,"[18, 10749]","['Drama', 'Romance']"
5723,Once,en,3/23/07,7.4,1280,12.112,"[18, 10402, 10749]","['Drama', 'Music', 'Romance']"
2898,As Good as It Gets,en,12/19/97,7.395,3712,14.617,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
350,The Devil Wears Prada,en,6/29/06,7.395,11889,59.477,"[18, 35]","['Drama', 'Comedy']"
675445,PAW Patrol: The Movie,en,8/9/21,7.4,1203,67.009,"[16, 10751, 12, 35]","['Animation', 'Family', 'Adventure', 'Comedy']"
519010,Pain and Glory,es,3/22/19,7.4,1750,9.416,[18],['Drama']
11416,The Mission,en,9/24/86,7.394,1373,17.835,"[12, 18, 28, 36]","['Adventure', 'Drama', 'Action', 'History']"
8810,Mad Max 2,en,12/24/81,7.394,3670,36.034,"[12, 28, 53, 878]","['Adventure', 'Action', 'Thriller', 'Science Fiction']"
491584,Burning,ko,5/17/18,7.393,1563,19.726,"[9648, 18, 53]","['Mystery', 'Drama', 'Thriller']"
25403,Caro diario,it,10/12/93,7.393,458,6.78,"[35, 18]","['Comedy', 'Drama']"
8681,Taken,en,2/18/08,7.393,11046,99.361,"[28, 53]","['Action', 'Thriller']"
4032,My Girl,en,11/27/91,7.393,2050,23.779,"[35, 18]","['Comedy', 'Drama']"
763,Braindead,en,8/13/92,7.393,1600,15.689,"[27, 35]","['Horror', 'Comedy']"
621,Grease,en,7/7/78,7.393,7129,42.884,"[10749, 35]","['Romance', 'Comedy']"
153,Lost in Translation,en,9/18/03,7.393,7220,31.085,"[18, 10749]","['Drama', 'Romance']"
374461,Mr. Church,en,9/16/16,7.394,461,10.946,[18],['Drama']
121986,Frances Ha,en,5/17/13,7.392,1572,16.517,"[35, 18]","['Comedy', 'Drama']"
2899,Asterix & Obelix: Mission Cleopatra,fr,1/30/02,7.4,3443,34.395,"[10751, 14, 35, 12]","['Family', 'Fantasy', 'Comedy', 'Adventure']"
339380,On the Basis of Sex,en,12/25/18,7.391,1003,13.708,"[18, 36]","['Drama', 'History']"
26596,Johnny Guitar,en,5/26/54,7.391,408,6.559,"[37, 18, 10749]","['Western', 'Drama', 'Romance']"
20312,Interstate 60,en,4/13/02,7.391,666,21.713,"[12, 35, 14]","['Adventure', 'Comedy', 'Fantasy']"
439584,I Can Quit Whenever I Want 3: Ad Honorem,it,11/30/17,7.39,955,4.029,"[28, 35]","['Action', 'Comedy']"
22803,Law Abiding Citizen,en,10/15/09,7.39,5060,41.814,"[18, 80, 53]","['Drama', 'Crime', 'Thriller']"
414425,Mudbound,en,11/16/17,7.4,1206,7.713,[18],['Drama']
837335,La Chimera,it,10/12/23,7.4,348,22.379,"[35, 18, 12, 14]","['Comedy', 'Drama', 'Adventure', 'Fantasy']"
45317,The Fighter,en,12/10/10,7.388,4281,15.411,[18],['Drama']
11230,Drunken Master,cn,10/5/78,7.4,929,27.469,"[28, 35]","['Action', 'Comedy']"
10849,The Purple Rose of Cairo,en,3/1/85,7.388,1029,10.041,"[14, 35, 10749]","['Fantasy', 'Comedy', 'Romance']"
9361,The Last of the Mohicans,en,8/26/92,7.387,3016,32.04,"[28, 12, 18, 36, 10749, 10752]","['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']"
628,Interview with the Vampire,en,11/11/94,7.388,5739,43.463,"[27, 18, 14]","['Horror', 'Drama', 'Fantasy']"
460555,Operation Red Sea,zh,2/16/18,7.387,358,15.378,"[28, 53, 10752, 12]","['Action', 'Thriller', 'War', 'Adventure']"
427,Mon Oncle,fr,5/10/58,7.387,532,7.904,[35],['Comedy']
276624,I Am a Hero,ja,4/23/16,7.386,414,25.024,"[28, 27, 18]","['Action', 'Horror', 'Drama']"
21832,Neon Genesis Evangelion: Death and Rebirth,ja,3/15/97,7.386,428,20.113,"[16, 18, 878]","['Animation', 'Drama', 'Science Fiction']"
14092,Ghost in the Shell 2.0,ja,7/12/08,7.4,395,14.929,"[28, 16, 18, 80, 9648, 878, 53]","['Action', 'Animation', 'Drama', 'Crime', 'Mystery', 'Science Fiction', 'Thriller']"
7863,Shine,en,8/15/96,7.386,633,10.861,[18],['Drama']
4476,Legends of the Fall,en,12/23/94,7.385,2528,31.168,"[18, 37, 10749, 10752, 28]","['Drama', 'Western', 'Romance', 'War', 'Action']"
851303,Waiting for Bojangles,fr,10/13/21,7.385,309,7.546,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
425909,Ghostbusters: Afterlife,en,11/18/21,7.385,4526,45.163,"[14, 35, 12, 878]","['Fantasy', 'Comedy', 'Adventure', 'Science Fiction']"
37094,Falling Down,en,2/26/93,7.385,3589,19.866,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
829280,Enola Holmes 2,en,11/30/22,7.384,1381,29.026,"[12, 9648, 80]","['Adventure', 'Mystery', 'Crime']"
818647,Through My Window,es,2/4/22,7.384,3066,78.51,"[10749, 18, 35]","['Romance', 'Drama', 'Comedy']"
408647,Teen Titans: The Judas Contract,en,3/31/17,7.4,689,15.142,"[878, 16, 28]","['Science Fiction', 'Animation', 'Action']"
284054,Black Panther,en,2/13/18,7.384,22002,61.89,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']"
49020,Submarine,en,3/18/11,7.384,1419,8.344,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
13004,Barbie and the Diamond Castle,en,9/3/08,7.384,818,39.393,"[16, 10751]","['Animation', 'Family']"
855,Black Hawk Down,en,12/28/01,7.384,5647,37.803,"[28, 10752, 36]","['Action', 'War', 'History']"
855,Black Hawk Down,en,12/28/01,7.384,5647,37.803,"[28, 10752, 36]","['Action', 'War', 'History']"
14433,Zulu,en,1/22/64,7.4,504,20.252,"[28, 18, 36, 10752]","['Action', 'Drama', 'History', 'War']"
713,The Piano,en,5/18/93,7.383,1449,16.184,"[18, 10749]","['Drama', 'Romance']"
376867,Moonlight,en,10/21/16,7.4,6956,20.569,[18],['Drama']
19100,Those Happy Days,fr,6/28/06,7.381,1011,6.495,"[35, 10751]","['Comedy', 'Family']"
1245,The Remains of the Day,en,11/5/93,7.381,1281,23.969,"[18, 10749]","['Drama', 'Romance']"
13382,Rudolph the Red-Nosed Reindeer,en,12/6/64,7.38,560,16.781,"[16, 10751, 10770]","['Animation', 'Family', 'TV Movie']"
39356,Boy,en,3/25/10,7.4,397,7.178,"[18, 35]","['Drama', 'Comedy']"
25866,The Sucker,fr,3/24/65,7.379,638,9.397,"[35, 80]","['Comedy', 'Crime']"
17681,Scooby-Doo! and the Witch's Ghost,en,10/5/99,7.379,422,34.36,"[16, 35, 9648, 10751, 14]","['Animation', 'Comedy', 'Mystery', 'Family', 'Fantasy']"
1645,A Time to Kill,en,7/24/96,7.379,2473,42.186,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
1542,Office Space,en,2/19/99,7.378,2919,20.135,[35],['Comedy']
595975,La Belle Époque,fr,11/6/19,7.377,985,9.634,"[35, 18]","['Comedy', 'Drama']"
459151,The Boss Baby: Family Business,en,7/1/21,7.377,2490,88.822,"[16, 35, 12, 10751]","['Animation', 'Comedy', 'Adventure', 'Family']"
458131,The Best of Enemies,en,4/5/19,7.4,413,12.97,"[18, 36]","['Drama', 'History']"
9662,The Triplets of Belleville,fr,6/11/03,7.377,916,10.654,"[16, 35, 18]","['Animation', 'Comedy', 'Drama']"
9462,The Way of the Dragon,cn,12/30/72,7.377,1112,18.613,"[28, 80]","['Action', 'Crime']"
649,Belle de Jour,fr,5/24/67,7.377,865,18.544,"[18, 10749]","['Drama', 'Romance']"
603661,The Hating Game,en,12/9/21,7.376,1013,20.593,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
476299,Ghostland,en,3/14/18,7.375,2358,34.027,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']"
370172,No Time to Die,en,9/29/21,7.4,6152,58.972,"[28, 12, 53]","['Action', 'Adventure', 'Thriller']"
249164,If I Stay,en,8/21/14,7.376,4140,14.289,[18],['Drama']
15080,Only Yesterday,ja,7/20/91,7.4,1076,31.517,"[16, 18, 10749]","['Animation', 'Drama', 'Romance']"
